2019-06-04 18:24:17,b'RT @mabsegovia: #CORRUPCI\xc3\x93N: Gobierno de LM anuncia la incautaci\xc3\xb3n de bienes valorados en $5 millones por Caso Petroecuador / Gobierno de R\xe2\x80\xa6'
2019-06-04 18:23:00,b'RT @pardodevera: El magistrado de la AN Garc\xc3\xada Castell\xc3\xb3n pide un informe a Hacienda sobre las cuentas bancarias de Financiera SIA Capital S\xe2\x80\xa6'
2019-06-04 18:20:17,b'RT @mabsegovia: #CORRUPCI\xc3\x93N: Gobierno de LM anuncia la incautaci\xc3\xb3n de bienes valorados en $5 millones por Caso Petroecuador / Gobierno de R\xe2\x80\xa6'
2019-06-04 18:20:03,b'Venezuela incumple contrato con el Deutsche Bank AG en oro valorado en $ 750 millones.#Corrupci\xc3\xb3n. #delincuenciaorganizada. #derechoshumanos. #americalatina. #ReinoUnido. #Alemania. #EE.UU. #Venezuela. https://t.co/8UKId1R5rk https://t.co/p8Lj2WpBKl'
2019-06-04 18:19:55,b'RT @LuisMaFerella: Desde #OFI trabajamos en materia de #integridad junto a los municipios de #BuenosAiresTransparente. \n@GobiernoTandil se\xe2\x80\xa6'
2019-06-04 18:19:53,b'RT @mabsegovia: #CORRUPCI\xc3\x93N: Gobierno de LM anuncia la incautaci\xc3\xb3n de bienes valorados en $5 millones por Caso Petroecuador / Gobierno de R\xe2\x80\xa6'
2019-06-04 18:19:12,b'Desde #OFI trabajamos en materia de #integridad junto a los municipios de #BuenosAiresTransparente. \n@GobiernoTandil se suma para continuar implementando acciones de prevenci\xc3\xb3n de la #corrupci\xc3\xb3n. \n@JusticiaBA @ferrarigustavo @lauritalonso @OA_Argentina \n\nhttps://t.co/YHAJzN1XpR'
2019-06-04 18:19:10,b'RT @mabsegovia: #CORRUPCI\xc3\x93N: Gobierno de LM anuncia la incautaci\xc3\xb3n de bienes valorados en $5 millones por Caso Petroecuador / Gobierno de R\xe2\x80\xa6'
2019-06-04 18:16:28,b'RT @pardodevera: El magistrado de la AN Garc\xc3\xada Castell\xc3\xb3n pide un informe a Hacienda sobre las cuentas bancarias de Financiera SIA Capital S\xe2\x80\xa6'
2019-06-04 18:16:03,b'RT @mabsegovia: #CORRUPCI\xc3\x93N: Gobierno de LM anuncia la incautaci\xc3\xb3n de bienes valorados en $5 millones por Caso Petroecuador / Gobierno de R\xe2\x80\xa6'
2019-06-04 18:15:58,b'RT @mabsegovia: #CORRUPCI\xc3\x93N: Gobierno de LM anuncia la incautaci\xc3\xb3n de bienes valorados en $5 millones por Caso Petroecuador / Gobierno de R\xe2\x80\xa6'
